id,name,slug,status,exempt,types,jurisdiction,address,location,email,other_emails,phone,fax,website,twitter,twitter_handles,parent,appeal_agency,can_email_appeals,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate
2559,Nantucket Regional Transit Authority,nantucket-regional-transit-authority,approved,False,[u'Transportation'],1,,,nrta@nantucket-ma.gov,,,,,,,,,False,http://www.nrtawave.com/,,,,/agency/massachusetts-1/nantucket-regional-transit-authority-2559/,27,0.0,100.0
2414,Executive Office of the Trial Court,executive-office-of-the-trial-court,approved,False,[u'Court'],1,"Executive Office of the Trial Court
One Pemberton Square
Boston, MA
02108",,,,617-742-8575,,,,,,,False,http://www.mass.gov/courts/admin/executive.html,,,,/agency/massachusetts-1/executive-office-of-the-trial-court-2414/,10,0.0,0.0
2410,Office of Jury Commissioner,office-jury-commissioner,approved,False,[u'Court'],1,"Office of Jury Commissioner for the Commonwealth
560 Harrison Avenue
Suite 600
Boston, MA 
02118-2447","{u'type': u'Point', u'coordinates': [-71.0678276956522, 42.3406672173913]}",,,1-800-328-3202,,,,,,,False,,,,,/agency/massachusetts-1/office-jury-commissioner-2410/,23,0.0,0.0
2479,Lemuel Shattuck Hospital Correctional Unit (Massachusetts Corrections),lemuel-shattuck-hospital-correctional-unit-massachusetts-corrections,approved,False,[u'Corrections'],1,"180 Morton Street
Jamaica Plain, MA 02130","{u'type': u'Point', u'coordinates': [-71.0950910808081, 42.289242010101]}",dduarte@doc.state.ma.us,,(617) 522-7585,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/lemuel-shattuck-hospital-correctional-unit.html,,,,/agency/massachusetts-1/lemuel-shattuck-hospital-correctional-unit-massachusetts-corrections-2479/,0,0.0,0.0
2480,Massachusetts Alcohol and Substance Abuse Center (Massachusetts Corrections),massachusetts-alcohol-substance-abuse-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"2 Administration Road
Bridgewater, MA 02324","{u'type': u'Point', u'coordinates': [-70.950332, 41.945388]}",dduarte@doc.state.ma.us,,(508) 279-3500,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/massachusetts-alcohol-and-substance-abuse-center.html,,,,/agency/massachusetts-1/massachusetts-alcohol-substance-abuse-center-massachusetts-corrections-2480/,0,0.0,0.0
2481,Massachusetts Treatment Center (Massachusetts Corrections),massachusetts-treatment-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"30 Administration Road
Bridgewater, MA 02324","{u'type': u'Point', u'coordinates': [-70.9508760434783, 41.9453129565217]}",dduarte@doc.state.ma.us,,(508) 279-8100,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mass-treatment-center.html,,,,/agency/massachusetts-1/massachusetts-treatment-center-massachusetts-corrections-2481/,0,0.0,0.0
2482,MCI - Cedar Junction Walpole (Massachusetts Corrections),mci-cedar-junction-walpole-massachusetts-corrections,approved,False,[u'Corrections'],1,"Route 1A
P.O. Box 100
South Walpole, MA 02071","{u'type': u'Point', u'coordinates': [-71.2611651, 42.1042654]}",christopher.fallon@massmail.state.ma.us,,(508) 660-8000,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mci-cedar-junction.html,,,,/agency/massachusetts-1/mci-cedar-junction-walpole-massachusetts-corrections-2482/,0,0.0,0.0
2518,Massachusetts Film Office,massachusetts-film-office,approved,False,[],1,,,Lisa.simmons@state.ma.us,,617-973-8508,,,,,,,False,http://www.mafilm.org/,,,,/agency/massachusetts-1/massachusetts-film-office-2518/,42,0.0,0.0
2498,Metro Boston Homeland Security Region,metro-boston-homeland-security-region,approved,False,[u'Homeland Security'],1,"Office of Emergency Management
1 City Hall Square, Boston City Hall, Room 204
Boston, MA 02201
",,oem@boston.gov,Rene.Fielding@boston.gov,617-635-1400,,,,,,,False,http://www.mbhsr.org/,,,,/agency/massachusetts-1/metro-boston-homeland-security-region-2498/,48,50.0,100.0
2476,Bay State Correctional Center (Massachusetts Corrections),bay-state-correctional-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"28 Clark Street
PO Box 73
Norfolk, MA 02056","{u'type': u'Point', u'coordinates': [-71.299614, 42.119606]}",dduarte@doc.state.ma.us,,508-668-1687,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/bay-state-correctional-center.html,,,,/agency/massachusetts-1/bay-state-correctional-center-massachusetts-corrections-2476/,230,0.0,0.0
2487,MCI - Shirley (Massachusetts Corrections),mci-shirley-massachusetts-corrections,approved,False,[u'Corrections'],1,"PO Box 1218
Shirley, MA 01464","{u'type': u'Point', u'coordinates': [-71.6495133, 42.543702]}",dduarte@doc.state.ma.us,,(978) 425-4341,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mci-shirley.html,,,,/agency/massachusetts-1/mci-shirley-massachusetts-corrections-2487/,0,0.0,0.0
2491,Pondville Correctional Center (Massachusetts Corrections),pondville-correctional-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"PO Box 146
Norfolk, MA 02056","{u'type': u'Point', u'coordinates': [-71.1828014, 42.1538607]}",dduarte@doc.state.ma.us,,(508) 660-3924,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/pondville-correctional-center.html,,,,/agency/massachusetts-1/pondville-correctional-center-massachusetts-corrections-2491/,318,0.0,100.0
2493,Souza-Baranowski Correctional Center (Massachusetts Corrections),souza-baranowski-correctional-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"PO Box 8000
Shirley, MA 01464","{u'type': u'Point', u'coordinates': [-71.6495133, 42.543702]}",DOC.RAO@massmail.state.ma.us,,(978) 514-6500,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/souza-baranowski-correctional-center.html,,,,/agency/massachusetts-1/souza-baranowski-correctional-center-massachusetts-corrections-2493/,0,0.0,0.0
2483,MCI - Concord (Massachusetts Corrections),mci-concord-massachusetts-corrections,approved,False,[u'Corrections'],1,"965 Elm Street
PO Box 9106
Concord, MA 01742","{u'type': u'Point', u'coordinates': [-71.3935178, 42.466284]}",DOC.RAO@massmail.state.ma.us,,(978) 405-6100,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mci-concord.html,,,,/agency/massachusetts-1/mci-concord-massachusetts-corrections-2483/,0,0.0,0.0
2490,Old Colony Correctional Center (Massachusetts Corrections),old-colony-correctional-center-massachusetts-corrections,approved,False,[u'Corrections'],1,"1 Administration Road
Bridgewater, MA 02324","{u'type': u'Point', u'coordinates': [-70.950618, 41.945183]}",,,(508) 279-6000,508 279 6838,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/old-colony-correctional-center.html,,,,/agency/massachusetts-1/old-colony-correctional-center-massachusetts-corrections-2490/,0,0.0,0.0
2572,Massachusetts District Attorneys Association,massachusetts-district-attorneys-association,approved,False,[u'District Attorney'],1,"One Bulfinch Place, Suite 202
Boston, MA 02114",,webmail@daa.state.ma.us,,(617) 723-0642,(617) 367-1228,,,,,,False,http://www.mass.gov/mdaa/contact-us.html,,,,/agency/massachusetts-1/massachusetts-district-attorneys-association-2572/,8,0.0,33.33333333333333
2557,Cape Cod Regional Transit Authority,cape-cod-regional-transit-authority,approved,False,[u'Transportation'],1,"CCRTA Administrative Offices
Cape Cod Regional Transit Authority
Hyannis Transportation Center
215 Iyannough Road
PO Box 1988
Hyannis, MA 02601",,info@capecodrta.org,,508-775-8504,508-775-8513,,,,,,False,http://www.capecodtransit.org/contact-us.htm,,,,/agency/massachusetts-1/cape-cod-regional-transit-authority-2557/,96,0.0,50.0
2562,Pioneer Valley Regional Transit Authority,pioneer-valley-regional-transit-authority,approved,False,[u'Transportation'],1,"PVRTA
2808 Main Street
Springfield, MA 01107 ","{u'type': u'Point', u'coordinates': [-72.6069548, 42.1165434]}",blamour@pvta.com,mmacinnes@pvta.com,(413) 781-7882,,,,,,,False,http://www.pvta.com/contact.php,,,,/agency/massachusetts-1/pioneer-valley-regional-transit-authority-2562/,82,0.0,100.0
2552,Merrimack Valley Regional Transit Authority,merrimack-valley-regional-transit-authority,approved,False,[u'Transportation'],1,"MVRTA Administrative Offices
85 Railroad Avenue Haverhill, 
Ma. 01835 ","{u'type': u'Point', u'coordinates': [-71.08999055, 42.76651625]}",jcostanzo@mvrta.com,marketing@mvrta.com,(978)469-6878 ,,,,,,,False,,,,,/agency/massachusetts-1/merrimack-valley-regional-transit-authority-2552/,93,100.0,100.0
2555,Brockton Area Transit Authority,brockton-area-transit-authority,approved,False,[u'Transportation'],1,"Brockton Area Transit Authority
155 Court St.
Brockton, MA 02302-4608","{u'type': u'Point', u'coordinates': [-71.015096, 42.085759]}",,,,15085841437,,,,,,False,http://www.ridebat.com/index.asp,,,,/agency/massachusetts-1/brockton-area-transit-authority-2555/,6,0.0,100.0
788,"University of Massachusetts, Amherst Police Department",university-massachusetts-amherst-police-department,approved,False,[u'Police'],1,"UMass Amherst Police Department
585 East Pleasant Street 
Amherst, MA 01003-9600	",,archbald@admin.umass.edu,mamlaw@admin.umass.edu; pspmail@admin.umass.edu,413-545-3952,413-545-3113	,,,,,,False,http://www.umass.edu/umpd/contact/,,,,/agency/massachusetts-1/university-massachusetts-amherst-police-department-788/,15,22.22222222222222,22.22222222222222
2623,Massachusetts Board of Library Commissioners,massachusetts-board-of-library-commissioners,approved,False,[u'Library'],1,,,dianne.carty@state.ma.us,info@mblc.state.ma.us,617-725-1860,617-725-0140,,,,,,False,http://mblc.state.ma.us/mblc/staff/,,,,/agency/massachusetts-1/massachusetts-board-of-library-commissioners-2623/,511,0.0,0.0
123,State Racing Commission,state-racing-commission,approved,False,[],1,"State Racing Commission
1000 Washington Street, Suite 710
Boston, MA 02118","{u'type': u'Point', u'coordinates': [-71.1273296, 42.2872135]}",racing.commission@state.ma.us,,16177272581,16177276095,,,,,,False,,,,,/agency/massachusetts-1/state-racing-commission-123/,5,0.0,100.0
2478,Bridgewater State Hospital (Massachusetts Corrections),bridgewater-state-hospital-massachusetts-corrections,approved,False,[u'Corrections'],1,"The Joint Commission
One Renaissance Blvd.
Oakbrook Terrace, IL 60181",,dduarte@doc.state.ma.us,,(508) 279-4500,,,,,,,False,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/bridgewater-state-hospital.html,,,,/agency/massachusetts-1/bridgewater-state-hospital-massachusetts-corrections-2478/,36,100.0,0.0
2563,MetroWest Regional Transit Authority,metrowest-regional-transit-authority,approved,False,[u'Transportation'],1,"Metrowest Regional Transit Authority
37 Waverly Street
Framingham, MA 01702","{u'type': u'Point', u'coordinates': [-71.4009314523128, 42.2801717778997]}",eva@mwrta.com,,,,,,,,,False,http://www.mwrta.com/,,,,/agency/massachusetts-1/metrowest-regional-transit-authority-2563/,412,0.0,100.0
2409,Massachusetts Environmental Police,massachusetts-environmental-police,approved,False,[u'Police'],1,,,Bridget.Connelly@state.ma.us,,617-626-1129,617-626-1129,,,,,,False,http://www.mass.gov/eea/grants-and-tech-assistance/enforcement/environmental-police/,,,,/agency/massachusetts-1/massachusetts-environmental-police-2409/,358,16.666666666666664,16.666666666666664
3844,Massachusetts Convention Center Authority,massachusetts-convention-center-authority,approved,False,[],1,,,wsmith@massconvention.com,,6179542170,,http://massconvention.com/about-us/,,,,,False,,,,,/agency/massachusetts-1/massachusetts-convention-center-authority-3844/,10,0.0,25.0
4703,Department of Industrial Accidents,department-of-industrial-accidents,approved,False,[],1,"1 Congress Street, Suite 100
Boston, MA 02114-2017","{u'type': u'Point', u'coordinates': [-71.057968780949, 42.3604087]}",Info2@massmail.state.ma.us,,617-727-4900,,http://www.mass.gov/lwd/workers-compensation/dia/contact-us.html,,,,,False,,,,,/agency/massachusetts-1/department-of-industrial-accidents-4703/,12,0.0,50.0
433,Office of the Governor - Massachusetts,governors-office,approved,False,"[u""Governor's Office""]",1,"Massachusetts State House
Office of the Governor
Office of the Lt. Governor
Room 280
Boston, MA 02133","{u'type': u'Point', u'coordinates': [-71.0595677, 42.3604823]}",GovOffice.RAO@state.ma.us,,617-725-4005,617.727.9725,,,,,,False,,,,,/agency/massachusetts-1/governors-office-433/,304,5.0,25.0
161,Executive Office of Housing and Economic Development,executive-office-of-housing-and-economic-development,approved,False,[],1,"Executive Office of Housing and Economic Development
One Ashburton Place, Room 2101
Boston, MA   02108
",,,,(617) 788-3610,(617) 788-3605,,,,,,False,http://www.mass.gov/hed/,,,,/agency/massachusetts-1/executive-office-of-housing-and-economic-development-161/,283,0.0,53.84615384615385
146,Executive Office for Administration and Finance,executive-office-for-administration-and-finance,approved,False,[u'Finance'],1,"Executive Office for Administration & Finance
State House, Room 373
Boston MA, 02133","{u'type': u'Point', u'coordinates': [-71.0595677, 42.3604823]}",contactanf@state.ma.us,,(617) 727-2040,16177272779,,,,,,False,,,,,/agency/massachusetts-1/executive-office-for-administration-and-finance-146/,158,6.666666666666667,40.0
3553,Executive Office of Labor and Workforce Development (EOLWD),executive-office-labor-and-workforce-development-eolwd,approved,False,[],1,"Massachusetts Executive Office of Labor and Workforce Development (EOLWD)
One Ashburton Place, Suite 2112",,EOLWDCommunications@MassMail.State.MA.US,,617-626-7100,,,,,,,False,,,,,/agency/massachusetts-1/executive-office-labor-and-workforce-development-eolwd-3553/,43,0.0,28.57142857142857
154,Commonwealth Health Insurance Connector Authority,commonwealth-health-insurance-connector-authority,approved,False,[u'Health'],1,"General Counsel, Health Connector 
100 City Hall Plaza, 6th Floor 
Boston, MA 02108",,connector-legal@state.ma.us,Jason.W.Lefferts@MassMail.State.MA.US,617.933.3091,617.933.3070,,,,,,False,,,,,/agency/massachusetts-1/commonwealth-health-insurance-connector-authority-154/,260,33.33333333333333,66.66666666666666
4012,Office of the State Treasurer,office-state-treasurer,approved,False,[],1,"Emily Robbins
Treasurer's Office
One Ashburton Place, 12th floor
Boston, MA 02108
","{u'type': u'Point', u'coordinates': [-71.0595677, 42.3604823]}",emily.robbins@state.ma.us,,617-367-6900,,http://www.mass.gov/treasury/,,,,,False,,,,,/agency/massachusetts-1/office-state-treasurer-4012/,15,0.0,33.33333333333333
4146,Health Policy Commission,health-policy-commission,approved,False,[],1,"Massachusetts Health Policy Commission
Two Boylston Street, 6th Floor
Boston, MA 02116",,ANF.RAO@state.ma.us,,(617) 979-1400,,,,,,,False,,,,,/agency/massachusetts-1/health-policy-commission-4146/,2,0.0,50.0
4211,MassHousing,masshousing,approved,False,[u'Housing'],1,"1 Beacon St. 
Boston, MA 02108-3110","{u'type': u'Point', u'coordinates': [-71.0608233840525, 42.3584467]}",tperry@masshousing.com,,617.854.1000,617.854.1029,http://www.masshousing.com,https://twitter.com/MassHousing,@MassHousing,,,False,,,,,/agency/massachusetts-1/masshousing-4211/,0,0.0,0.0
5579,Massachusetts Department of Mental Health,massachusetts-department-of-mental-health,rejected,False,[],1,,,,,,,,,,,,False,,,,,/agency/massachusetts-1/massachusetts-department-of-mental-health-5579/,0,0,0
2550,Cape Ann Transit Authority,cape-ann-transit-authority,approved,False,[u'Transportation'],1,"CATOC, General Manager
3 Pond Road, Rear
Gloucester, MA 01930",,KerrJ@canntran.com,,978 283 7916,,,,,,,False,http://canntran.com/contact.cfm,,,,/agency/massachusetts-1/cape-ann-transit-authority-2550/,0,0.0,0.0
18,Department of Transitional Assistance,department-of-transitional-assistance,approved,False,[],1,"600 Washington Street
Boston, MA 02111","{u'type': u'Point', u'coordinates': [-71.1669339, 42.3503915]}",,,617-348-8500,,,,,,,False,,,,,/agency/massachusetts-1/department-of-transitional-assistance-18/,42,20.0,40.0
3569,Department of Public Health,department-public-health,approved,False,[u'Health'],1,"250 Washington St.
Boston, Massachusetts 02108","{u'type': u'Point', u'coordinates': [-71.1495395916817, 42.3477922844275]}",DPH.RAO@state.ma.us,,(617) 624-5006,6176245206,,,,,,False,http://www.mass.gov/eohhs/gov/departments/dph/,,,,/agency/massachusetts-1/department-public-health-3569/,68,0.0,36.84210526315789
